res_id,paramSet,rep,method,threshNr,nrTurns,length,angleMu,angleSD,stepMu,stepSD
22611,46,1,nonlocal,2,113,966.006083254786,36.2927913762584,15.0123747649137,8.54872640048483,4.96139042447237
22612,46,2,nonlocal,2,95,939.256586138192,35.0507795163228,18.9599058541534,9.8869114330336,6.96504604739155
22613,46,3,nonlocal,2,111,964.932875092554,34.7141201232954,14.1775612664457,8.69308896479779,5.54147365202348
22614,46,4,nonlocal,2,116,973.42225446957,34.9767687366354,14.5764449828844,8.39157115922043,5.75285836579552
22615,46,5,nonlocal,2,87,949.019917361613,34.996347818972,17.8292440997835,10.9082749122024,9.08172812328106
22616,46,6,nonlocal,2,100,962.861706189573,35.0381940448273,17.051508409835,9.62861706189573,7.3311040944837
22617,46,7,nonlocal,2,99,964.825421992428,35.9984274776112,14.7919748939559,9.74571133325685,7.62984091955232
22618,46,8,nonlocal,2,105,969.111648224666,34.5814329070635,13.6856218605444,9.22963474499682,8.75842984121537
22619,46,9,nonlocal,2,117,965.603029120423,35.8133965686473,12.0596191350958,8.2530173429096,6.26304940748371
22620,46,10,nonlocal,2,99,953.445410795691,34.7674790404032,15.5513851730446,9.630761725209,6.81238698877224
22621,46,1,nonlocal,3,86,950.566598578481,42.3638063525575,18.8632813987684,11.0530999834707,7.28276579511687
22622,46,2,nonlocal,3,59,914.306544849982,47.6003901590111,26.6581174447266,15.4967210991522,9.3019965587554
22623,46,3,nonlocal,3,71,938.999568801654,46.8836063686126,21.725554639277,13.2253460394599,9.60046021531749
22624,46,4,nonlocal,3,61,907.782597577511,50.0922796609504,21.1709866700629,14.8816819275002,16.8132073209973
22625,46,5,nonlocal,3,53,912.52933374201,44.4585745683485,29.7588859666912,17.2175345989058,17.5334650734266
22626,46,6,nonlocal,3,62,927.747915166762,42.7115326974597,20.5980945957139,14.9636760510768,12.0492073598458
22627,46,7,nonlocal,3,61,913.67160307264,44.4270762903069,23.5080166141702,14.9782230011908,10.3600477738636
22628,46,8,nonlocal,3,73,945.269912060407,45.9312717892995,20.4632578227543,12.9489029049371,11.6821615892886
22629,46,9,nonlocal,3,80,933.491214860057,45.704007924428,18.2987083483596,11.6686401857507,6.10636003891402
22630,46,10,nonlocal,3,64,908.534824204497,46.2685602186263,23.2723656865916,14.1958566281953,10.6692591493496
22631,46,1,nonlocal,4,54,901.304600697912,55.7027693951567,26.8728217673376,16.6908259388502,12.5961997260962
22632,46,2,nonlocal,4,49,871.203613926433,50.8283419783496,29.8540185243772,17.7796655903354,11.6074931162444
22633,46,3,nonlocal,4,48,880.398213323298,57.74905746583,28.7190301271545,18.3416294442354,11.8943932255601
22634,46,4,nonlocal,4,46,872.310779358638,57.9574307969247,29.579131305548,18.9632778121443,14.729197277398
22635,46,5,nonlocal,4,36,860.248279689429,58.1475887718242,28.3498037991392,23.8957855469286,20.6713669326948
22636,46,6,nonlocal,4,46,884.485938716222,49.5295384130427,30.5116188549205,19.2279551894831,14.0789372813601
22637,46,7,nonlocal,4,42,870.956518470206,59.2998604779379,27.2373289654955,20.7370599635763,13.6701194008427
22638,46,8,nonlocal,4,45,885.408772543713,65.6957331399074,28.7111617308613,19.6757505009714,14.7665198456793
22639,46,9,nonlocal,4,57,899.309085932842,57.2985594320949,23.1301541817638,15.7773523847867,9.31990197890114
22640,46,10,nonlocal,4,41,843.60914951082,59.9515840600211,33.6367618987377,20.5758329148981,17.1338259697619
22641,46,1,nonlocal,5,34,795.68417330533,62.3333181201906,39.2012557075555,23.4024756854509,18.2868280066877
22642,46,2,nonlocal,5,32,807.04553101248,59.1561533169498,32.602245097097,25.22017284414,15.4950920158884
22643,46,3,nonlocal,5,33,772.569892169481,66.6703869335288,36.721199717163,23.4112088536206,20.3292580427378
22644,46,4,nonlocal,5,34,818.150258288124,70.0247157250275,34.7870908085815,24.0632428908272,25.0600174542715
22645,46,5,nonlocal,5,25,812.733936159945,67.6903461484308,44.511591994075,32.5093574463978,22.2047088210628
22646,46,6,nonlocal,5,24,813.876864189652,65.9129719528425,42.1177389916523,33.9115360079022,32.4884950127323
22647,46,7,nonlocal,5,29,814.378694139173,71.0399666479278,43.1291516718669,28.0820239358336,20.4424018088581
22648,46,8,nonlocal,5,39,847.735061464386,69.4021340543911,37.0307507915123,21.7367964478048,16.7927653148369
22649,46,9,nonlocal,5,42,825.616166541801,68.2535700007039,33.0814519515271,19.6575277748048,12.1487564440083
22650,46,10,nonlocal,5,37,846.938461776494,63.819330904015,35.1546770654313,22.890228696662,11.0414611377206
22651,46,1,1D,1,32,845.661822729749,88.2827719577921,38.3295119867282,26.4269319603047,21.1583159204552
22652,46,2,1D,1,34,829.513279105737,80.5565463353378,39.3467091387812,24.3974493854629,23.4601646296571
22653,46,3,1D,1,30,823.377352179511,101.54614080138,47.6940253467181,27.4459117393171,16.7887704716971
22654,46,4,1D,1,32,830.713273743473,94.3028720101679,46.2424481523513,25.9597898044835,28.1326340625646
22655,46,5,1D,1,32,868.565077134478,76.287346938853,39.6283837762881,27.1426586604524,22.0298291912592
22656,46,6,1D,1,28,838.359897589837,87.7185627466392,46.9818760472205,29.9414249139227,27.2600726122121
22657,46,7,1D,1,42,830.545973152326,71.15929362149,46.4818729907359,19.7749041226744,15.1205774880007
22658,46,8,1D,1,38,825.399172271321,83.8470785687714,55.0310648542284,21.7210308492453,16.5721437169315
22659,46,9,1D,1,20,766.867335670291,126.327454823252,43.3605537337823,38.3433667835146,21.264335396735
22660,46,10,1D,1,30,830.85665412644,87.2028839178582,40.6868232257961,27.6952218042147,24.0426049449487
22661,46,1,1D,2,32,845.661822729749,88.2827719577921,38.3295119867282,26.4269319603047,21.1583159204552
22662,46,2,1D,2,33,829.282143559823,81.5085383588236,39.8412678846088,25.1297619260552,23.4906657936596
22663,46,3,1D,2,30,823.377352179511,101.54614080138,47.6940253467181,27.4459117393171,16.7887704716971
22664,46,4,1D,2,31,830.662238568842,96.5262254306491,45.2560441899341,26.7955560828659,28.2238734990396
22665,46,5,1D,2,28,864.347662355994,76.6289203168257,42.4240183262788,30.8695593698569,21.7875983817314
22666,46,6,1D,2,28,838.359897589837,87.7185627466392,46.9818760472205,29.9414249139227,27.2600726122121
22667,46,7,1D,2,40,830.183810585285,73.0989961243764,46.7184900355909,20.7545952646321,15.0242814546599
22668,46,8,1D,2,37,825.31361561699,85.623850817927,54.5727682169388,22.3057733950538,16.4584384300494
22669,46,9,1D,2,20,766.867335670291,126.327454823252,43.3605537337823,38.3433667835146,21.264335396735
22670,46,10,1D,2,29,827.402157191267,86.0958361851665,42.2798280065596,28.5311088686644,24.0586222383196
22671,46,1,1D,3,28,832.461645414006,87.9007448009144,41.1000467374043,29.7307730505002,21.2865991613195
22672,46,2,1D,3,28,807.490534864661,76.4645313988731,46.6236227115946,28.8389476737379,24.2430144143815
22673,46,3,1D,3,25,790.83272750842,104.554870911322,49.2142501285479,31.6333091003368,15.6061952757105
22674,46,4,1D,3,28,828.721769510716,101.520079618647,43.7502586892024,29.5972060539542,28.8262440425429
22675,46,5,1D,3,24,860.345430097541,78.0874468205977,47.1568641458781,35.8477262540642,20.9904998944926
22676,46,6,1D,3,24,831.151178890418,88.2031812351561,54.2761674937738,34.6312991204341,27.4502621201987
22677,46,7,1D,3,28,808.459243281216,82.1585912629654,46.8651421608228,28.8735444029006,14.662257260509
22678,46,8,1D,3,27,798.598412275226,93.86439615979,56.3401922511981,29.5777189731565,15.8415646218462
22679,46,9,1D,3,17,745.235863537752,136.119573946448,38.8755428667633,43.8374037375148,20.2530004333811
22680,46,10,1D,3,25,824.474887429654,90.2874505496777,41.9613308995875,32.9789954971862,23.6890761253442
22681,46,1,1D,4,25,810.343045708085,85.4888555688023,42.5991647433388,32.4137218283234,23.3388588938931
22682,46,2,1D,4,15,653.515874091241,75.6886969808209,53.0886228450814,43.567724939416,24.0352648864059
22683,46,3,1D,4,18,738.947545045126,108.536150880481,52.9777763167232,41.0526413913959,15.0007456100226
22684,46,4,1D,4,19,744.925615526638,100.632110735642,49.6831022788799,39.2066113435072,33.4360648209718
22685,46,5,1D,4,22,835.068498105766,73.6265399259121,47.5928656947543,37.9576590048075,21.1930252346235
22686,46,6,1D,4,16,800.744640862721,103.97489989427,54.1056954254154,50.0465400539201,34.0684568739739
22687,46,7,1D,4,15,662.078315709808,98.4496818227271,57.2748961810264,44.1385543806539,17.7203974842207
22688,46,8,1D,4,18,757.823292665354,114.199259489411,53.4299028139792,42.1012940369641,16.1577521157761
22689,46,9,1D,4,16,741.290521988267,137.607654417087,40.2355744283304,46.3306576242667,19.726266422619
22690,46,10,1D,4,17,729.767237263798,95.1096557032511,44.0506378000106,42.9274845449293,25.0766547971774
22691,46,1,1D,5,18,732.176422362047,78.6630129604026,45.3235304124076,40.6764679090026,25.5580313767539
22692,46,2,1D,5,14,635.241692794528,68.9100593283681,47.3768831911632,45.3744066281806,24.79908231804
22693,46,3,1D,5,18,738.947545045126,108.536150880481,52.9777763167232,41.0526413913959,15.0007456100226
22694,46,4,1D,5,19,744.925615526638,100.632110735642,49.6831022788799,39.2066113435072,33.4360648209718
22695,46,5,1D,5,15,749.164162862055,83.8496810198138,48.3407496050814,49.944277524137,24.8581677334956
22696,46,6,1D,5,15,793.137050201968,101.711131088508,57.797709244191,52.8758033467979,33.7996699848148
22697,46,7,1D,5,15,662.078315709808,98.4496818227271,57.2748961810264,44.1385543806539,17.7203974842207
22698,46,8,1D,5,16,705.487743606677,116.681475185016,53.1060591573963,44.0929839754173,21.451762975936
22699,46,9,1D,5,16,741.290521988267,137.607654417087,40.2355744283304,46.3306576242667,19.726266422619
22700,46,10,1D,5,15,702.166096313138,88.1971553781986,48.1223516248272,46.8110730875426,26.6886250379167
22701,46,1,corridor,1,377,998.038028196892,13.6802203893878,4.33844340348105,2.64731572466019,0.973461731183353
22702,46,2,corridor,1,355,998.155897784959,13.689237942591,3.79964886586843,2.81170675432383,1.33770779365248
22703,46,3,corridor,1,361,998.164771921137,13.6439908193052,3.74272205544071,2.7649993682026,1.24116016142885
22704,46,4,corridor,1,378,998.136785920742,13.5441822268996,3.86620724889351,2.64057350772683,1.04198922784672
22705,46,5,corridor,1,363,998.275212596015,12.9973029455074,3.7200943794353,2.75006945618737,1.18857249389002
22706,46,6,corridor,1,365,998.201769446751,13.3508642056381,3.43078173228954,2.73479936834726,1.09694975720637
22707,46,7,corridor,1,366,998.204202974393,13.1378466563012,3.66265917441431,2.72733388790818,1.03290703007404
22708,46,8,corridor,1,356,998.094627391983,13.7639671020146,3.61067109601187,2.80363659379771,1.19200157639431
22709,46,9,corridor,1,377,998.07229639133,13.7545874041831,3.53685224411734,2.64740662172767,0.960971507020198
22710,46,10,corridor,1,365,998.131027270479,13.4349128425949,4.11098992435751,2.7346055541657,1.06178054925637
22711,46,1,corridor,2,134,984.929599949057,33.8249779334841,12.0103643716054,7.35022089514222,2.23008534454548
22712,46,2,corridor,2,130,985.689926030091,32.1981630237657,13.1747124154112,7.58223020023147,2.33842176638532
22713,46,3,corridor,2,126,985.95706144654,34.4248704383188,10.5683415284383,7.82505604322651,2.74681414907233
22714,46,4,corridor,2,134,984.73919176643,33.0344819471876,13.4039497947966,7.34879993855545,2.58004524850039
22715,46,5,corridor,2,124,985.743222671879,31.1889157882201,13.585097843738,7.9495421183216,2.22549729493288
22716,46,6,corridor,2,128,985.438043206005,32.4913781953113,12.7530360848286,7.69873471254691,2.35527673329277
22717,46,7,corridor,2,127,985.984887421747,32.5414189212425,11.2328061480403,7.76366053087989,2.44163130087324
22718,46,8,corridor,2,129,985.811146374542,33.3532723233214,11.2951041933523,7.64194687112048,2.28075352278492
22719,46,9,corridor,2,136,984.786025225268,34.3509659775103,10.8248339466088,7.24107371489168,1.98123642202135
22720,46,10,corridor,2,130,985.986852863293,33.2180765846935,10.9072218385132,7.58451425279456,2.37098964504852
22721,46,1,corridor,3,93,972.174186804815,45.1376369506026,15.6090566840957,10.4534858796217,2.83735029126855
22722,46,2,corridor,3,91,973.439652616241,41.2486923633252,17.9626283852831,10.6971390397389,2.81151110674772
22723,46,3,corridor,3,91,972.649944669394,43.3301064376154,18.0734831883633,10.6884609304329,3.18677367524275
22724,46,4,corridor,3,96,971.591668540749,42.2856633919532,18.1882024910442,10.1207465472995,3.29580932543566
22725,46,5,corridor,3,91,974.003356019626,38.0840235523217,17.2801736562903,10.7033335826333,2.60603118826438
22726,46,6,corridor,3,87,974.780070792697,44.2756360619424,13.3625201527729,11.2043686298011,3.52349201123854
22727,46,7,corridor,3,92,972.927154014196,40.602416565759,16.899410213632,10.5752951523282,2.87332262881777
22728,46,8,corridor,3,97,972.688771470031,40.7405875939214,17.8712170598334,10.0277192935055,2.3767635743873
22729,46,9,corridor,3,96,971.786759507237,45.4099790678305,14.9242195831565,10.122778744867,2.67300741223047
22730,46,10,corridor,3,95,972.86067617901,40.9422943280174,18.7000800948197,10.2406386966212,2.71431771588241
22731,46,1,corridor,4,81,956.678137098665,47.6029308531368,23.6210301940855,11.810841198749,2.76047865202224
22732,46,2,corridor,4,77,958.830077872159,43.1301140308083,25.2747897208191,12.4523386736644,3.26143086779716
22733,46,3,corridor,4,78,958.126482795293,46.1012482784643,25.0389241769975,12.2836728563499,3.52474170522411
22734,46,4,corridor,4,74,959.196541288628,49.3210107745484,22.6137859354338,12.9621154228193,4.90070108020758
22735,46,5,corridor,4,75,960.928373654439,40.0399353954895,23.4384679061733,12.8123783153925,3.11468959869557
22736,46,6,corridor,4,78,959.552233511871,44.7220247382956,22.0801759748576,12.3019517116907,3.33291431841582
22737,46,7,corridor,4,76,959.249852267108,44.3614996070666,23.7920471048777,12.6217085824619,3.89124771057991
22738,46,8,corridor,4,78,958.193868592188,44.7743135517644,25.4525618879685,12.2845367768229,3.8414267005749
22739,46,9,corridor,4,80,956.659499795739,50.2656314494681,22.5374719510249,11.9582437474467,2.92932132651342
22740,46,10,corridor,4,77,958.918274067121,45.2503866227315,24.0858409355992,12.4534840787938,3.47908220682193
22741,46,1,corridor,5,68,941.672194951009,49.243248387026,29.8104955121642,13.8481205139854,3.57161923129778
22742,46,2,corridor,5,63,946.266564218578,47.090226222013,29.3098736950461,15.0201041939457,4.2897089762143
22743,46,3,corridor,5,62,946.123105256094,52.8761712869445,29.5204697609414,15.2600500847757,4.79106204282945
22744,46,4,corridor,5,65,944.520579494425,51.5509566238757,27.7404848529126,14.5310858383758,4.85233363310255
22745,46,5,corridor,5,63,947.100575401815,41.1274466002035,27.6248967275414,15.0333424666955,3.87684735648754
22746,46,6,corridor,5,67,945.350471808466,45.300951486903,28.9136546333814,14.1097085344547,4.23652100293948
22747,46,7,corridor,5,63,946.948450160454,47.6668868096338,28.4658120675838,15.0309277803247,5.02579217735942
22748,46,8,corridor,5,63,946.341837357967,50.2935461957232,29.5158635109784,15.021299005682,4.97409747574355
22749,46,9,corridor,5,68,941.783728525629,54.6829045382659,26.9094594438469,13.8497607136122,3.93012629020876
22750,46,10,corridor,5,62,945.843937717891,50.3540951581428,27.8679650811692,15.2555473825466,5.04438185622142
22751,46,1,DP,1,306,996.908016988586,16.630329533661,4.55414204434982,3.25786933656401,1.46787547709755
22752,46,2,DP,1,306,997.292494778439,15.7240238906883,4.3712604971623,3.25912579992954,1.62691518673197
22753,46,3,DP,1,295,997.012023292493,16.4445120199806,4.58397931431599,3.37970177387286,1.76116348584498
22754,46,4,DP,1,306,997.010623831941,16.370279080239,4.48914716305778,3.25820465304556,1.62267222466686
22755,46,5,DP,1,287,997.134878660536,16.1131123389868,4.25162883723897,3.47433755630849,1.66187237150005
22756,46,6,DP,1,289,996.984166238723,16.5409247483822,4.26085817467076,3.44977220151807,1.67250899477507
22757,46,7,DP,1,296,997.152631423532,15.8931326025947,4.17786289092207,3.36875888994437,1.62862485610787
22758,46,8,DP,1,300,997.084947169631,16.0782048918157,4.62343514111394,3.32361649056544,1.58847483670337
22759,46,9,DP,1,320,997.069505077645,16.0232081798471,4.41561173807247,3.11584220336764,1.31688394130066
22760,46,10,DP,1,309,997.28861111743,15.6972586956473,4.14435763231127,3.22747123338974,1.54107310837822
22761,46,1,DP,2,150,988.326059139692,30.8950170009461,8.49372006939282,6.58884039426461,2.84796559801697
22762,46,2,DP,2,148,989.81554240477,29.1281914110034,9.14741052130473,6.68794285408629,2.97215783142122
22763,46,3,DP,2,145,989.103577417078,30.6048920370433,7.90842891575772,6.82140398218675,2.89676872319335
22764,46,4,DP,2,150,988.972971585206,30.2201493827537,8.238819600153,6.59315314390138,3.55064486490389
22765,46,5,DP,2,134,989.412252554361,29.9855878897992,8.25566643135653,7.38367352652508,2.95910339286265
22766,46,6,DP,2,138,988.625735237298,30.8477142782111,8.1895980193551,7.16395460316883,3.16912101717021
22767,46,7,DP,2,147,989.614793715896,28.5842042057272,8.47873814721686,6.73207342663875,3.02994246307266
22768,46,8,DP,2,151,990.022350143585,29.0476801347458,7.45309363734514,6.5564394049244,2.88963073191588
22769,46,9,DP,2,154,988.500027534513,30.7489235740245,8.22968491986226,6.41883134762671,2.49497558053831
22770,46,10,DP,2,149,989.816283145361,29.2412392919474,7.46190942184397,6.643062302989,3.06769293748954
22771,46,1,DP,3,110,981.277922191264,39.8338874492969,10.3095229332811,8.92070838355695,3.33996762690931
22772,46,2,DP,3,106,983.326567772723,38.1884172779494,9.7490422650023,9.27666573370493,3.69403885256215
22773,46,3,DP,3,112,983.098983908084,37.4407249707929,11.8302378327393,8.77766949917932,3.74049493736037
22774,46,4,DP,3,110,982.032748663881,38.8955124552125,10.7930801090535,8.92757044239892,4.27785063265388
22775,46,5,DP,3,100,983.796914455015,37.3994927177523,9.95510854151288,9.83796914455015,3.83653860109867
22776,46,6,DP,3,108,983.6379779588,37.1994213816206,9.53301084203039,9.10775905517408,3.9694520694239
22777,46,7,DP,3,107,982.582155229276,37.1254211855173,9.98471098746966,9.18301079653529,3.56141192383264
22778,46,8,DP,3,112,982.777988597336,37.5920318503785,10.5612672417315,8.77480346961907,3.16241648177284
22779,46,9,DP,3,120,982.120587228349,37.8184344591631,10.166207109375,8.18433822690291,3.17607339852049
22780,46,10,DP,3,111,982.837927336042,37.3738044121066,11.3616400577595,8.85439574176615,3.38604710944977
22781,46,1,DP,4,100,977.439865288446,43.1754170367734,12.6226884424094,9.77439865288446,3.39298683289299
22782,46,2,DP,4,91,977.764708612637,42.2823262763603,13.0126071499628,10.7446671276114,4.30829462023689
22783,46,3,DP,4,93,977.067543022326,43.2090088930962,13.6611886894957,10.5061026131433,4.51991389370695
22784,46,4,DP,4,92,975.790662035208,44.5973545601793,11.8641398219659,10.6064202395131,4.95551506786459
22785,46,5,DP,4,86,978.907820986355,41.6656798424412,13.1035642131767,11.3826490812367,3.90874355085452
22786,46,6,DP,4,92,978.062865755525,41.7698818883509,12.4465945834364,10.6311181060383,4.12169195021041
22787,46,7,DP,4,90,976.674997546014,42.0358452643744,12.7864809381108,10.8519444171779,3.96503064337676
22788,46,8,DP,4,92,976.55377551332,42.6992782565481,13.5310997496604,10.6147149512317,4.84996049378442
22789,46,9,DP,4,97,974.072047739741,45.2716331187339,12.3972007330283,10.0419798736056,3.88314093686736
22790,46,10,DP,4,91,976.189353877897,43.2516768435439,14.7353648844317,10.7273555371197,3.83818051939879
22791,46,1,DP,5,78,965.535788035872,49.4050919930619,16.2139664523189,12.3786639491778,5.15641718085034
22792,46,2,DP,5,71,967.903479598753,47.7936207782258,16.1965242786715,13.6324433746303,6.99879409390516
22793,46,3,DP,5,77,968.751310722159,49.9470848749031,16.7363970292665,12.5811858535345,5.31354631846355
22794,46,4,DP,5,76,966.96814781174,50.4652540577516,14.0943798208633,12.7232651027861,5.78003461958143
22795,46,5,DP,5,74,974.167402103868,43.6767410684349,13.118350744762,13.164424352755,5.46050184447607
22796,46,6,DP,5,78,971.602289420206,46.4750134748798,13.851769770894,12.4564396079514,5.33367458177309
22797,46,7,DP,5,81,972.326400111256,45.0983747252379,14.0892457072394,12.0040296310032,4.84957140307212
22798,46,8,DP,5,77,969.358417638714,47.6276322258035,15.2550020760253,12.5890703589443,6.1071308998899
22799,46,9,DP,5,77,962.734599934165,52.6335571173572,15.4279018909944,12.5030467523918,5.38988780296128
22800,46,10,DP,5,76,969.438814070653,48.2969156031087,15.3024536799984,12.7557738693507,6.08053678085162
22801,46,1,TPA,1,49,865.3223052337,64.7225722589905,40.3643876490465,17.6596388823204,8.58748396826614
22802,46,2,TPA,1,58,938.274978271772,57.0527959100909,32.5952094051363,16.1771547977892,5.95715729759208
22803,46,3,TPA,1,46,894.205676980335,74.8126367565987,43.9136372438047,19.4392538473986,6.76774855441541
22804,46,4,TPA,1,50,911.562322557478,69.0522058701666,37.4046368113473,18.2312464511496,7.33421838707141
22805,46,5,TPA,1,58,929.528324763483,51.5679946378289,31.4370249544515,16.0263504269566,4.63620228168487
22806,46,6,TPA,1,52,895.072139167877,60.3013763606644,40.8137822803582,17.2129257532284,5.10468392050166
22807,46,7,TPA,1,53,914.487488191091,62.497800571973,34.2472698135364,17.2544809092659,6.11498903555892
22808,46,8,TPA,1,50,900.797252211747,67.1239701680462,43.6908473078279,18.0159450442349,7.39702727999312
22809,46,9,TPA,1,51,854.824254463645,68.7421967920275,40.3205386963885,16.761259891444,5.3799581895797
22810,46,10,TPA,1,54,922.223682600209,62.9625852373901,34.9102582626123,17.0782163444483,5.4995002573415
22811,46,1,TPA,2,49,865.3223052337,64.7225722589905,40.3643876490465,17.6596388823204,8.58748396826614
22812,46,2,TPA,2,56,938.12512060438,58.4875913696613,31.5343091233147,16.7522342965068,6.43816532930014
22813,46,3,TPA,2,44,894.098931247566,77.9318102858234,42.4363469796003,20.3204302556265,7.79700888138567
22814,46,4,TPA,2,50,911.562322557478,69.0522058701666,37.4046368113473,18.2312464511496,7.33421838707141
22815,46,5,TPA,2,58,929.528324763483,51.5679946378289,31.4370249544515,16.0263504269566,4.63620228168487
22816,46,6,TPA,2,47,893.651721474978,65.3844006075968,38.4162124485432,19.0138664143612,6.6806198384959
22817,46,7,TPA,2,53,914.487488191091,62.497800571973,34.2472698135364,17.2544809092659,6.11498903555892
22818,46,8,TPA,2,48,900.652643137857,69.5405519017135,42.6422361019461,18.7635967320387,7.74228352208902
22819,46,9,TPA,2,51,854.824254463645,68.7421967920275,40.3205386963885,16.761259891444,5.3799581895797
22820,46,10,TPA,2,53,922.114200861076,63.790801441854,34.2838083459328,17.3983811483222,5.91344470277745
22821,46,1,TPA,3,47,864.791219754627,66.1733644952053,40.0241785505422,18.3998131862687,10.2113871681274
22822,46,2,TPA,3,51,936.380046159327,60.9942555602016,30.035029494552,18.3603930619476,7.51415729267625
22823,46,3,TPA,3,41,893.196427127763,82.2748123579595,40.7018712120633,21.7852787104332,9.88526706315452
22824,46,4,TPA,3,45,910.209145089571,73.5343474610507,35.6455871853087,20.2268698908794,8.86537473754237
22825,46,5,TPA,3,52,927.544121926654,54.875594365786,30.7724257752382,17.837386960128,7.05856322966544
22826,46,6,TPA,3,45,893.056939530957,66.9022135243918,37.097487792483,19.8457097673546,7.33944611587132
22827,46,7,TPA,3,51,913.91611759963,64.1450007231937,33.6574137114908,17.9199238745025,8.94793925078759
22828,46,8,TPA,3,45,899.463503826926,72.949194004815,41.0457867840897,19.9880778628206,9.45525325857069
22829,46,9,TPA,3,47,853.743691015049,71.9663141394979,38.3672081820058,18.1647593832989,6.46547063362077
22830,46,10,TPA,3,50,920.958268452497,66.1494036267105,33.1602895928001,18.4191653690499,6.79439876428004
22831,46,1,TPA,4,39,859.596924359167,72.0392474974694,41.5179874022464,22.0409467784402,12.1472062913698
22832,46,2,TPA,4,46,933.128854979338,63.9193659002206,29.8215972133473,20.2854098908552,10.1426209343309
22833,46,3,TPA,4,37,889.12058320352,87.084694558882,39.4116187877875,24.0302860325276,11.3039376585506
22834,46,4,TPA,4,43,908.606041934123,74.5611720753534,35.074696469208,21.1303730682354,9.19083974315689
22835,46,5,TPA,4,35,913.607061773505,63.0124232995548,33.186750157109,26.1030589078144,19.360556529898
22836,46,6,TPA,4,42,890.517121075716,67.9281899973785,36.2919107463498,21.2027885970409,8.21915380440011
22837,46,7,TPA,4,40,907.442473608302,71.8940942669196,30.2055708571504,22.6860618402075,14.1182948818478
22838,46,8,TPA,4,42,897.038941516775,75.0904434603633,40.9024347462687,21.3580700361137,10.9157764893726
22839,46,9,TPA,4,38,847.239155171615,81.0731449597543,38.1484508642372,22.2957672413583,11.285066642507
22840,46,10,TPA,4,43,917.656553350887,71.4425267719328,31.2457201306946,21.3408500779276,8.82716425064915
22841,46,1,TPA,5,33,853.723267984404,81.6117434646044,38.8175943983588,25.8704020601334,16.3556419602351
22842,46,2,TPA,5,31,908.998166722973,77.7709253315033,27.3000006595363,29.3225215071927,11.7423636887752
22843,46,3,TPA,5,32,881.367166686558,94.1085653617799,38.9644917623544,27.5427239589549,11.6701043486362
22844,46,4,TPA,5,32,890.898367780584,87.6095098984698,32.8881706702885,27.8405739931432,25.1112290887089
22845,46,5,TPA,5,28,906.589378611275,71.915968443345,32.4156001816701,32.3781920932598,22.6824315465667
22846,46,6,TPA,5,30,879.366073985786,81.2229496270758,35.2225255139475,29.3122024661929,15.8892066759063
22847,46,7,TPA,5,33,900.377105039067,79.0015432202424,27.342456735701,27.2841546981536,15.7397352157632
22848,46,8,TPA,5,34,887.240217544902,83.4997554862685,39.6491806356789,26.0953005160265,13.8069416369239
22849,46,9,TPA,5,35,841.374669272887,85.7861667568695,37.4716691247073,24.0392762649396,12.3812951880646
22850,46,10,TPA,5,35,904.921679705586,79.4453475818894,28.3689898908503,25.8549051344453,14.2979118837926
22851,46,1,CPT,1,3,310.575561815696,86.251309078669,76.4432752217844,103.525187271899,159.790246184494
22852,46,2,CPT,1,11,485.633506469299,70.0230264034848,29.6973908639044,44.148500588118,52.3555799804988
22853,46,3,CPT,1,7,381.642108838462,92.8470366851796,35.8544879421332,54.5203012626375,15.5335201943969
22854,46,4,CPT,1,3,306.610068665809,58.779592996991,65.0357706342128,102.203356221936,12.3856295002656
22855,46,5,CPT,1,7,249.84171807458,49.0903538616564,70.6280846147114,35.6916740106543,71.9127931312116
22856,46,6,CPT,1,8,294.288462210436,86.7719649875984,67.7020938490952,36.7860577763045,25.673661660011
22857,46,7,CPT,1,1,153.454697763025,38.6811122699514,0,153.454697763025,0
22858,46,8,CPT,1,8,277.151370742498,82.2009731973285,31.8052222745329,34.6439213428123,48.522329159873
22859,46,9,CPT,1,6,244.958150942355,118.863032445975,41.3379769539522,40.8263584903924,22.9236990876988
22860,46,10,CPT,1,4,411.043543628777,38.0165367490554,50.4340320587772,102.760885907194,86.8390518123977
22861,46,1,CPT,2,6,324.099472907626,31.7610492578075,66.1496880783246,54.0165788179376,118.032892813032
22862,46,2,CPT,2,15,538.685421196969,54.0115078747967,32.5764453296941,35.9123614131313,36.4215299200627
22863,46,3,CPT,2,20,530.9290140399,66.2917749753188,46.330394633955,26.546450701995,12.2252955497642
22864,46,4,CPT,2,26,555.884375571907,43.721595649429,39.8244939002727,21.3801682912272,17.3662148296031
22865,46,5,CPT,2,15,371.898966542521,45.7682989566114,46.2160079744927,24.7932644361681,44.54870523998
22866,46,6,CPT,2,16,523.681450787548,63.413046690353,52.8542272297911,32.7300906742217,23.2371626888493
22867,46,7,CPT,2,3,164.602513974409,65.82101757645,15.3940900631828,54.8675046581363,24.3795996544867
22868,46,8,CPT,2,20,580.314505652061,67.0758452647131,42.403905221476,29.0157252826031,36.827668109654
22869,46,9,CPT,2,39,635.232837465543,60.3539149016402,49.4017041575657,16.2880214734755,14.1995457549842
22870,46,10,CPT,2,22,492.880458071406,34.8199979569959,35.2036734356931,22.4036571850639,39.836499121857
